Gene,ID
Alox15,4536
Alox5ap,4537
Alox8,4538
Alpl,4539
Als2cl,4540
Alx3,4541
Amdhd1,4542
Amer2,4543
Amer3,4544
Amigo3,4545
Amn,4546
Ampd2,4547
Ampd3,4548
Anapc1,4549
Anapc13,4550
Anapc15,4551
Anapc5,4552
Angptl2,4553
Angptl6,4554
Angptl7,4555
Angptl8,4556
Ank,4557
Ank1,4558
Ank3,4559
Ankhd1,4560
Ankle1,4561
Ankmy1,4562
Ankrd12,4563
Ankrd13b,4564
Ankrd23,4565
Ankrd24,4566
Ankrd33b,4567
Ankrd34a,4568
Ankrd39,4569
Ankrd50,4570
Ankrd63,4571
Ankrd9,4572
Anks1,4573
Anks1b,4574
Ano1,4575
Ano10,4576
Anp32b,4577
Anpep,4578
Anxa11,4579
Anxa2,4580
Anxa4,4581
Anxa8,4582
Anxa9,4583
Aoc3,4584
Ap1b1,4585
Ap1g2,4586
Ap1m1,4587
Ap3b1,4588
Ap3s2,4589
Ap4s1,4590
Ap5b1,4591
Apaf1,4592
Apba1,4593
Apba2,4594
Apba3,4595
Apbb1,4596
Apc2,4597
Apeh,4598
Aph1b,4599
Api5,4600
Apip,4601
Aplf,4602
Aplp1,4603
Apobec1,4604
Apobec2,4605
Apobec3,4606
Apoc1,4607
Apoc2,4608
Apoc4,4609
Apod,4610
Apol11a,4611
Apol7c,4612
Apom,4613
Apon,4614
App,4615
Aprt,4616
Aqp11,4617
Aqp5,4618
Arap3,4619
Arf1,4620
Arf2,4621
Arf3,4622
Arf5,4623
Arf6,4624
Arfgap2,4625
Arfgef2,4626
Arfip1,4627
Arhgap1,4628
Arhgap10,4629
Arhgap19,4630
Arhgap25,4631
Arhgap27,4632
Arhgap31,4633
Arhgap35,4634
Arhgap44,4635
Arhgap45,4636
Arhgap5,4637
Arhgap8,4638
Arhgap9,4639
Arhgdia,4640
Arhgef10l,4641
Arhgef19,4642
Arhgef2,4643
Arhgef3,4644
Arhgef37,4645
Arhgef38,4646
Arhgef4,4647
Arhgef7,4648
Arid1b,4649
Arid3a,4650
Arid3b,4651
Arid3c,4652
Arid5a,4653
Arid5b,4654
Arl11,4655
Arl13b,4656
Arl15,4657
Arl4d,4658
Arl6ip5,4659
Armc3,4660
Arnt,4661
Arntl,4662
Arpc1b,4663
Arpc3,4664
Arpp21,4665
Arrb1,4666
Arrdc2,4667
Art1,4668
Art4,4669
Artn,4670
As3mt,4671
Asb10,4672
Asb6,4673
Asb7,4674
Asb8,4675
Ascc2,4676
Asf1b,4677
Asgr2,4678
Asic1,4679
Asphd1,4680
Ass1-1,4681
Atat1,4682
Ate1,4683
Atf3,4684
Atf4,4685
Atg16l2,4686
Atg2a,4687
Atg2b,4688
Atg4d,4689
Atg5,4690
Atl1,4691
Atl3,4692
Atoh8,4693
Atp13a2,4694
Atp13a3,4695
Atp1a1,4696
Atp1a3,4697
Atp1a4,4698
Atp1b2,4699
Atp2a2,4700
Atp2a3,4701
Atp2b4,4702
Atp2c1,4703
Atp2c2,4704
Atp4a,4705
Atp5b,4706
Atp5d,4707
Atp5e,4708
Atp5g1,4709
Atp5g2,4710
Atp5j,4711
Atp5k,4712
Atp5o,4713
Atp5s,4714
Atp6v0a1,4715
Atp6v0b,4716
Atp6v0e,4717
Atp6v0e2,4718
Atp6v1a,4719
Atp6v1f,4720
Atp7b,4721
Atp8a2,4722
Atp8b1,4723
Atp8b2,4724
Atp8b4,4725
Atp9a,4726
Atp9b,4727
Atpaf2,4728
Atrnl1,4729
Atxn1,4730
Atxn10,4731
Atxn7l2,4732
Aunip,4733
Aup1,4734
Aurka,4735
Aurkaip1,4736
Aurkb,4737
Aven,4738
Axin2,4739
Axl,4740
Azin1,4741
B230118H07Rik,4742
B230217C12Rik,4743
B3galt5,4744
B3gnt3,4745
B3gnt8,4746
B430306N03Rik,4747
B4galnt1,4748
B4galnt2,4749
B4galt2,4750
B9d1,4751
BC017158,4752
BC022687,4753
BC025446,4754
BC025920,4755
BC027072,4756
BC028528,4757
BC030867,4758
BC034090,4759
BC052040,4760
Bace2,4761
Bag3,4762
Bahcc1,4763
Baiap2,4764
Baiap2l1,4765
Baiap2l2,4766
Banf1,4767
Barx1,4768
Batf,4769
Batf3,4770
Baz2b,4771
Bbip1,4772
Bbs1,4773
Bbs9,4774
Bbx,4775
Bcam,4776
Bcan,4777
Bcar3,4778
Bcat1,4779
Bcat2,4780
