Gene,ID
Ift140,3627
Ift20,3628
Ift22,3629
Ift27,3630
Ift43,3631
Igdcc3,3632
Igf2,3633
Igfals,3634
Igfbp6,3635
Igsf21,3636
Igsf23,3637
Iigp1,3638
Il10rb,3639
Il11ra1,3640
Il17b,3641
Il17ra,3642
Il18bp,3643
Il1b,3644
Il27ra,3645
Il33,3646
Il34,3647
Ilf2,3648
Ilk,3649
Ilkap,3650
Impdh1,3651
Ina,3652
Inf2,3653
Ing5,3654
Inhbc,3655
Inpp5a,3656
Inpp5f,3657
Inpp5j,3658
Inppl1,3659
Insl6,3660
Insm1,3661
Ints1,3662
Ints10,3663
Ints2,3664
Ipo13,3665
Ippk,3666
Iqce,3667
Iqgap1,3668
Iqgap2,3669
Iqgap3,3670
Iqsec1,3671
Ireb2,3672
Irf2bp2,3673
Irf2bpl,3674
Irf5,3675
Irf8,3676
Irgq,3677
Irx3,3678
Irx5,3679
Isg15,3680
Isg20l2,3681
Islr,3682
Islr2,3683
Isoc2a,3684
Itga11,3685
Itga3,3686
Itgal,3687
Itgb5,3688
Itgb6,3689
Itih1,3690
Itih3,3691
Itih4,3692
Itpk1,3693
Itpka,3694
Itpkb,3695
Itsn2,3696
Ivd,3697
Jag2,3698
Jak2,3699
Jak3,3700
Jakmip3,3701
Jarid2,3702
Jazf1,3703
Jmjd6,3704
Jph3,3705
Jph4,3706
Jpt2,3707
Jsrp1,3708
Jtb,3709
Kank1,3710
Kank2,3711
Kansl3,3712
Kat6b,3713
Kat7,3714
Kat8,3715
Katnb1,3716
Kbtbd11,3717
Kbtbd12,3718
Kcnab2,3719
Kcnb1,3720
Kcnc1,3721
Kcne4,3722
Kcng4,3723
Kcnh2,3724
Kcnh4,3725
Kcnj12,3726
Kcnj14,3727
Kcnk3,3728
Kcnn4,3729
Kcnq2,3730
Kctd13,3731
Kctd15,3732
Kctd17,3733
Kdelr3,3734
Kdf1,3735
Kdm1a,3736
Kdm1b,3737
Kdm5a,3738
Kdm5b,3739
Kdsr,3740
Khk,3741
Kif12,3742
Kif14,3743
Kif15,3744
Kif17,3745
Kif1b,3746
Kif20a,3747
Kif21a,3748
Kif21b,3749
Kif3b,3750
Kif3c,3751
Kifc3,3752
Kiss1r,3753
Klc1,3754
Klc2,3755
Klf10,3756
Klf2,3757
Klf3,3758
Klf7,3759
Klf9,3760
Klhdc1,3761
Klhdc10,3762
Klhdc2,3763
Klhdc3,3764
Klhdc4,3765
Klhl22,3766
Klhl29,3767
Klhl30,3768
Klhl35,3769
Klhl38,3770
Klhl40,3771
Klhl6,3772
Klhl7,3773
Klhl9,3774
Kmt5a,3775
Kntc1,3776
Kpnb1,3777
Kptn,3778
Kras,3779
Kremen1,3780
Krt18,3781
Krt7,3782
Krt8,3783
Krtcap3,3784
Ksr2,3785
Ktn1,3786
Kxd1,3787
Ky,3788
L2hgdh,3789
L3mbtl1,3790
Lacc1,3791
Lad1,3792
Lama3,3793
Lamb3,3794
Lamc3,3795
Lamp3,3796
Lamtor1,3797
Lao1,3798
Laptm4a,3799
Larp1b,3800
Larp4,3801
Lat,3802
Lat2,3803
Lbhd2,3804
Lbx2,3805
Lcat,3806
Lcn2,3807
Ldhb,3808
Ldhd,3809
Ldlrad3,3810
Ldlrap1,3811
Lefty1,3812
Lemd1,3813
Letmd1,3814
Lexm,3815
Lfng,3816
Lgals3bp,3817
Lgals9,3818
Lhfpl2,3819
Lhx2,3820
Lhx9,3821
Lias,3822
Lif,3823
Lilra6,3824
Lima1,3825
Limch1,3826
Limd1,3827
Limd2,3828
Lime1,3829
Limk2,3830
Lin28a,3831
Lin28b,3832
Lin7b,3833
Lingo3,3834
Lingo4,3835
Litaf,3836
Llgl2,3837
Lman2,3838
Lmf1,3839
Lmna,3840
Lmod1,3841
Lmtk3,3842
Lnx2,3843
Lonp1,3844
Loxl2,3845
Loxl4,3846
Lpar3,3847
Lpin2,3848
Lpin3,3849
Lpl,3850
Lpo,3851
Lpp,3852
Lrba,3853
Lrcol1,3854
Lrfn1,3855
Lrfn2,3856
Lrig1,3857
Lrmp,3858
Lrp5,3859
Lrrc15,3860
Lrrc18,3861
Lrrc20,3862
Lrrc29,3863
Lrrc42,3864
Lrrc43,3865
Lrrc46,3866
Lrrc59,3867
Lrrc61,3868
Lrrc8c,3869
Lrrc8d,3870
Lrrc8e,3871
Lrrc9,3872
Lrrfip1,3873
Lrrn2,3874
Lrtm2,3875
Lsm12,3876
Lsm14b,3877
Lss,3878
Lta4h,3879
Ltbp2,3880
Ltbr,3881
Ltf,3882
Luzp1,3883
Lvrn,3884
Ly6a,3885
Ly6c2,3886
Ly6f,3887
Ly6g5c,3888
Ly6h,3889
Lynx1,3890
Lyrm9,3891
Lysmd1,3892
Lztfl1,3893
Lztr1,3894
M1ap,3895
Mab21l2,3896
Macrod1,3897
Mad1l1,3898
Mad2l2,3899
Madcam1,3900
Mael,3901
Maf,3902
Mafb,3903
Maff,3904
Mafk,3905
Magi3,3906
Maml3,3907
Manbal,3908
Map10,3909
Map2k1,3910
Map2k2,3911
Map2k3,3912
Map2k6,3913
Map3k1,3914
Map3k11,3915
Map3k20,3916
Map4,3917
Map6,3918
Map7d1,3919
Mapk7,3920
Mapk8,3921
Mapk8ip3,3922
Mapkapk2,3923
Mapkapk3,3924
Mapre1,3925
March9,3926
Mars,3927
Marveld3,3928
Mavs,3929
Mbd3,3930
Mbtps1,3931
Mcam,3932
Mcee,3933
Mcfd2,3934
Mcm10,3935
Mcoln2,3936
Mcrip2,3937
Mcrs1,3938
Mcur1,3939
Mdfi,3940
Mdga1,3941
Mdh2,3942
Mdm1,3943
Med13l,3944
Med21,3945
Med9,3946
Mef2d,3947
Mefv,3948
Meioc,3949
Meis1,3950
Meis2,3951
Meis3,3952
Meox1,3953
Mertk,3954
Mest,3955
Methig1,3956
Mettl1,3957
Mettl14,3958
Mettl23,3959
Mettl24,3960
Mettl26,3961
Mettl27,3962
Mettl7a3,3963
Mettl9,3964
Mex3a,3965
Mex3b,3966
Mex3d,3967
Mfap2,3968
Mfap4,3969
Mfn2,3970
Mfng,3971
Mfsd12,3972
Mfsd2a,3973
Mfsd2b,3974
Mfsd4a,3975
Mfsd6l,3976
Mfsd8,3977
Mgarp,3978
Mgat3,3979
Mgat5b,3980
Mgea5,3981
Mgll,3982
Mgmt,3983
Mgst2,3984
Mib2,3985
Mical1,3986
Mical2,3987
Micalcl,3988
Micall2,3989
Micu2,3990
Midn,3991
Mief2,3992
Mif4gd,3993
Mipep,3994
Mkln1,3995
Mknk2,3996
Mkrn2,3997
Mlana,3998
Mlec,3999
Mlkl,4000
Mllt11,4001
Mllt3,4002
Mlph,4003
Mlx,4004
Mlxip,4005
Mlxipl,4006
Mlycd,4007
Mmd,4008
Mmel1,4009
Mmp14,4010
Mmp2,4011
Mmp23,4012
Mmrn2,4013
Mn1,4014
Moap1,4015
Mocs1,4016
Mog,4017
Mogat2,4018
Mon1a,4019
Morc2a,4020
Mov10,4021
Mpc1,4022
Mpc2,4023
Mpdz,4024
Mpg,4025
Mphosph9,4026
Mpi,4027
Mpig6b,4028
Mpl,4029
Mpo,4030
Mpp2,4031
Mpp3,4032
Mpped1,4033
Mpv17l2,4034
Mpzl1,4035
Mr1,4036
Mrfap1,4037
Mrgbp,4038
Mrm2,4039
Mrm3,4040
Mroh7,4041
Mrpl10,4042
Mrpl14,4043
Mrpl2,4044
Mrpl28,4045
Mrpl33,4046
Mrpl38,4047
Mrpl4,4048
Mrpl42,4049
Mrpl45,4050
Mrpl52,4051
Mrpl53,4052
Mrpl54,4053
Mrps18a,4054
Mrps18b,4055
Mrps21,4056
Mrps23,4057
Mrps25,4058
Mrps28,4059
Mrps31,4060
Mrps35,4061
Mrps7,4062
Mrvi1,4063
Msi1,4064
Msln,4065
Msra,4066
Msrb2,4067
Msrb3,4068
Mst1r,4069
Msto1,4070
Msx3,4071
Mta1,4072
Mtcl1,4073
Mtfp1,4074
Mtfr1l,4075
Mtg2,4076
Mthfd2,4077
Mtmr3,4078
Mtmr4,4079
Mtmr6,4080
Mtmr9,4081
Mtrf1,4082
Mtus2,4083
Mug1,4084
Mxra7,4085
Mxra8,4086
Myadm,4087
Mybl2,4088
Mybpc3,4089
Mybphl,4090
Mycbpap,4091
Mycl,4092
Mycn,4093
Myct1,4094
Myh6,4095
Myh7,4096
Myh7b,4097
Myl2,4098
Myl3,4099
Myl7,4100
Mymx,4101
Myo10,4102
Myo18a,4103
Myo19,4104
Myo1e,4105
Myom1,4106
Myrf,4107
Myrip,4108
Myt1,4109
Mzb1,4110
N4bp3,4111
Naa38,4112
Naa40,4113
Nab2,4114
Nadk,4115
Nadsyn1,4116
Naga,4117
Naglu,4118
Nanp,4119
Nans,4120
Napa,4121
Nav1,4122
Naxe,4123
Nbea,4124
Ncbp1,4125
Ncbp2,4126
Ncf4,4127
Ncl,4128
Ncoa3,4129
Ncoa5,4130
Ndc1,4131
Ndrg4,4132
Ndufa2,4133
Ndufa4l2,4134
Ndufa6,4135
Ndufaf1,4136
Ndufc1,4137
Ndufs1,4138
Ndufs3,4139
Ndufs5,4140
Ndufs7,4141
Ndufs8,4142
Ndufv1,4143
Ndufv2,4144
Necab3,4145
Necap2,4146
Neil2,4147
Nek2,4148
Nek5,4149
Nek6,4150
Nek7,4151
Nek8,4152
Nelfe,4153
Neu1,4154
Neu3,4155
Neurl1a,4156
Neurl1b,4157
Neurl3,4158
Neurl4,4159
Neurod2,4160
Nexn,4161
Nfam1,4162
Nfasc,4163
Nfatc2,4164
Nfe2l1,4165
Nfe2l2,4166
Nfe2l3,4167
Nfib,4168
Nfic,4169
Nfil3,4170
Nfix,4171
Nfs1,4172
Nfu1,4173
Nfxl1,4174
Nfya,4175
Ngdn,4176
Ngfr,4177
Nhlrc2,4178
Nhp2,4179
Nicn1,4180
Nif3l1,4181
Ninj1,4182
Ninl,4183
Nipal1,4184
Nktr,4185
Nkx2-2,4186
Nkx2-5,4187
Nlgn2,4188
Nlk,4189
Nlrc3,4190
Nme1,4191
Nme2,4192
Nme6,4193
Nmnat1,4194
Nmt1,4195
Nnat,4196
Nnmt,4197
Noc2l,4198
Noct,4199
Nol11,4200
Nol4l,4201
Nop56,4202
Nos2,4203
Nos3,4204
Notch1,4205
Notch2,4206
Noto,4207
Npb,4208
Npepl1,4209
Npepps,4210
Nphp1,4211
Nphp3,4212
Nphp4,4213
Nploc4,4214
Npm3,4215
Nppb,4216
Nppc,4217
Npr1,4218
Npr2,4219
Nptx1,4220
Npy4r,4221
Nr0b2,4222
Nr1h3,4223
Nr2e1,4224
Nrap,4225
Nrl,4226
Nrsn2,4227
Nrtn,4228
Nsd2,4229
Nsf,4230
Nsl1,4231
Nt5c1a,4232
Nt5m,4233
Ntf5,4234
Nthl1,4235
Ntmt1,4236
Ntn4,4237
Ntpcr,4238
Nuak2,4239
Nudt1,4240
Nudt14,4241
Nudt4,4242
Nudt8,4243
Numb,4244
Numbl,4245
Nup160,4246
Nup214,4247
Nup85,4248
Nutf2,4249
Nxn,4250
Nxph4,4251
Oaz1,4252
Ogn,4253
Olfm1,4254
Olfml2a,4255
Olfml3,4256
Omg,4257
Onecut3,4258
Oprk1,4259
Oprl1,4260
Orai3,4261
Orc2,4262
Ormdl3,4263
Osbp2,4264
Osbpl10,4265
Osbpl11,4266
Osgin1,4267
Ost4,4268
Ostm1,4269
Otp,4270
Otub1,4271
Otud7a,4272
Otud7b,4273
Otx2,4274
Ovol1,4275
Oxa1l,4276
Oxct1,4277
Oxld1,4278
P2rx2,4279
P2rx4,4280
P2ry2,4281
P3h4,4282
P4hb,4283
Pacrg,4284
Pacsin1,4285
Pacsin2,4286
Pacsin3,4287
Padi4,4288
Pafah1b1,4289
Pafah1b3,4290
Pafah2,4291
Pak6,4292
Pald1,4293
Palm,4294
Panx3,4295
Paox,4296
Papln,4297
Paqr7,4298
Parm1,4299
Parp10,4300
Parp11,4301
Parp14,4302
Parp16,4303
Parp4,4304
Pars2,4305
Parva,4306
Parvb,4307
Parvg,4308
Patz1,4309
Pawr,4310
Pax6,4311
Paxbp1,4312
Pbx1,4313
Pbx3,4314
Pcbd1,4315
Pcca,4316
Pcdhb11,4317
Pcdhgb1,4318
Pcdhgb2,4319
Pck1,4320
Pck2,4321
Pclaf,4322
Pcna,4323
Pcp4l1,4324
Pcsk4,4325
Pcyt1a,4326
Pde10a,4327
Pde1b,4328
Pde2a,4329
Pde4dip,4330
Pde5a,4331
Pde6a,4332
Pdgfa,4333
Pdgfb,4334
Pdgfra,4335
Pdgfrb,4336
Pdhx,4337
Pdia2,4338
Pdia4,4339
Pdia5,4340
Pdia6,4341
Pdik1l,4342
Pdk2,4343
Pdpn,4344
Pdpr,4345
Pdss2,4346
Pdx1,4347
Pdxk,4348
Pdyn,4349
Pebp1,4350
Peli2,4351
Peli3,4352
Pemt,4353
Perm1,4354
Perp,4355
Pex11g,4356
Pfdn5,4357
Pfn1,4358
Pgam2,4359
Pgap2,4360
Pgap3,4361
Pgc,4362
Pgf,4363
Pggt1b,4364
Pglyrp2,4365
Pgp,4366
Pgrmc2,4367
Pgs1,4368
Phactr1,4369
Phactr3,4370
Phactr4,4371
Phb,4372
Phf20,4373
Phf21b,4374
Phf24,4375
Phgdh,4376
Phgr1,4377
Phlda2,4378
Phlda3,4379
Phldb3,4380
Phospho1,4381
Phtf1,4382
Phyhipl,4383
Phykpl,4384
Pianp,4385
Pidd1,4386
Piezo1,4387
Pif1,4388
Pigq,4389
Pik3ip1,4390
Pik3r1,4391
Pik3r2,4392
Pim1,4393
Pip4k2c,4394
Pip5kl1,4395
Pitpnc1,4396
Pitpnm1,4397
Pitpnm2,4398
Pja2,4399
Pkd2l1,4400
Pkdrej,4401
Pklr,4402
Pkn3,4403
Pla2g1b,4404
Pla2r1,4405
Plagl2,4406
Plb1,4407
Plbd2,4408
Plcb2,4409
Plcd3,4410
Plcg1,4411
Plch2,4412
Plcxd2,4413
Plek2,4414
Plekha1,4415
Plekha7,4416
Plekhf1,4417
Plekho1,4418
Plekho2,4419
Plekhs1,4420
Plin3,4421
Pllp,4422
Plod1,4423
Plpbp,4424
Plpp2,4425
Plpp7,4426
Plppr2,4427
Plppr3,4428
Plscr3,4429
Plvap,4430
Plxna1,4431
Pmepa1,4432
Pmf1,4433
Pmfbp1,4434
Pml,4435
Pmp22,4436
Pnliprp1,4437
Pnliprp2,4438
Pnmt,4439
Pnoc,4440
Pnp,4441
Pnp2,4442
Pnpla2,4443
Pnpla3,4444
Pnpo,4445
Poc1b,4446
Podxl,4447
Pola2,4448
Poldip2,4449
Poldip3,4450
Pole2,4451
Polg,4452
Polh,4453
Poln,4454
Polr1b,4455
Polr1d,4456
Polr1e,4457
Polr3k,4458
Pomgnt1,4459
Pomgnt2,4460
Pop4,4461
Pop5,4462
Pou2f1,4463
Pou4f2,4464
Pou6f1,4465
Ppan,4466
Ppara,4467
Ppargc1b,4468
Ppat,4469
Ppcdc,4470
Ppdpf,4471
Ppfia1,4472
Ppfia3,4473
Ppfia4,4474
Ppfibp1,4475
Ppic,4476
Ppif,4477
Ppm1g,4478
Ppm1h,4479
Ppm1j,4480
Ppm1n,4481
Ppox,4482
Ppp1ca,4483
Ppp1cb,4484
Ppp1r11,4485
Ppp1r12a,4486
Ppp1r13b,4487
Ppp1r14a,4488
Ppp1r18,4489
Ppp1r1a,4490
Ppp1r1b,4491
Ppp1r2,4492
Ppp1r3e,4493
Ppp1r8,4494
Ppp1r9b,4495
Ppp2ca,4496
Ppp2r3a,4497
Ppp2r5a,4498
Ppp4r1,4499
Ppp4r2,4500
Ppt2,4501
Pptc7,4502
Pqlc3,4503
Prag1,4504
Prc1,4505
Prdm1,4506
Prdm11,4507
Prdm2,4508
Prdm6,4509
Prdx1,4510
Prelid1,4511
Prelid3b,4512
Prep,4513
Prex1,4514
Prim1,4515
Prkab1,4516
Prkaca,4517
Prkacb,4518
Prkag1,4519
Prkag3,4520
Prkar1a,4521
Prkca,4522
Prkcd,4523
Prkce,4524
Prkcsh,4525
Prkd2,4526
Prkd3,4527
Prm1,4528
Prmt2,4529
Prmt5,4530
Prmt8,4531
Prnd,4532
Prnp,4533
Prob1,4534
Prodh,4535
Prodh2,4536
Prok2,4537
Proser2,4538
Prpf38b,4539
Prpf40b,4540
Prph,4541
Prpsap1,4542
Prr12,4543
Prr15l,4544
Prr18,4545
Prr19,4546
Prr22,4547
Prr5l,4548
Prr7,4549
Prrc1,4550
Prrt1,4551
Prrt4,4552
Prrxl1,4553
Prss8,4554
Prtn3,4555
Psapl1,4556
Psca,4557
Psen2,4558
Psma7,4559
Psmb10,4560
Psmc1,4561
Psmd12,4562
Psmd5,4563
Psmd9,4564
Pspc1,4565
Ptar1,4566
Ptbp1,4567
Pter,4568
Ptges3l,4569
Ptgfrn,4570
Ptgir,4571
Ptgis,4572
Ptgr2,4573
Pth1r,4574
Ptk2b,4575
Ptk7,4576
Ptpdc1,4577
Ptpn11,4578
Ptpn14,4579
Ptpn18,4580
Ptpn21,4581
Ptprcap,4582
Ptprs,4583
Ptprz1,4584
Ptrhd1,4585
Pus1,4586
Pusl1,4587
Pwwp2b,4588
Pxmp4,4589
Pycard,4590
Pycr1,4591
Pycr2,4592
Pygl,4593
Pygo1,4594
Pzp,4595
Qk,4596
Qpct,4597
Qprt,4598
R3hcc1l,4599
Rab11fip1,4600
Rab11fip4,4601
Rab11fip5,4602
Rab12,4603
Rab17,4604
Rab22a,4605
Rab25,4606
Rab2a,4607
Rab2b,4608
Rab31,4609
Rab3a,4610
Rab6b,4611
Rab8b,4612
Rabac1,4613
Rabif,4614
Rabl6,4615
Rac2,4616
Rad23a,4617
Rad51b,4618
Rad54l,4619
Rad9a,4620
Raf1,4621
Ralbp1,4622
Ralgapa2,4623
Ralgds,4624
Ralgps1,4625
Ramp1,4626
Ramp2,4627
Ranbp6,4628
Rangrf,4629
Rap1gap,4630
Rarg,4631
Rasa4,4632
Rasal2,4633
Rasal3,4634
Rasd1,4635
Rasef,4636
Rasgef1b,4637
Rasl11a,4638
Rasl11b,4639
Rassf3,4640
Rassf7,4641
Rassf8,4642
Rbbp5,4643
Rbbp8nl,4644
Rbck1,4645
Rbfox3,4646
Rbks,4647
Rbm15b,4648
Rbm20,4649
Rbm44,4650
Rbm4b,4651
Rbm7,4652
Rbms1,4653
Rbp7,4654
Rbpms2,4655
Rce1,4656
Rcor1,4657
Rcor2,4658
Rcsd1,4659
Rd3,4660
Rd3l,4661
Rdh1,4662
Rdh12,4663
Rdh7,4664
Rdm1,4665
Reck,4666
Recql5,4667
Reep2,4668
Reep6,4669
Rem1,4670
Rem2,4671
Rest,4672
Ret,4673
Retreg1,4674
Retsat,4675
Rev3l,4676
Rfc1,4677
Rflnb,4678
Rfwd3,4679
Rfx2,4680
Rfx3,4681
Rfx4,4682
Rgma,4683
Rgmb,4684
Rgs16,4685
Rgs20,4686
Rgs3,4687
Rhbdd2,4688
Rhbdd3,4689
Rhbdf1,4690
Rhbdf2,4691
Rhbg,4692
Rhd,4693
Rhebl1,4694
Rhobtb1,4695
Rhobtb2,4696
Rhoc,4697
Rhod,4698
Rhog,4699
Rhoq,4700
Ric1,4701
Ric8a,4702
Ric8b,4703
Rilpl1,4704
Rilpl2,4705
Rimklb,4706
Rims2,4707
Rims3,4708
Rin1,4709
Rin2,4710
Ripk3,4711
Ripor1,4712
Ripor3,4713
Rita1,4714
Rlbp1,4715
Rln1,4716
Rmi2,4717
Rmnd5b,4718
Rnase10,4719
Rnaseh2b,4720
Rnaseh2c,4721
Rnasek,4722
Rnaset2b,4723
Rnd1,4724
Rnd2,4725
Rnf11,4726
Rnf114,4727
Rnf121,4728
Rnf14,4729
Rnf144b,4730
Rnf145,4731
Rnf166,4732
Rnf169,4733
Rnf17,4734
Rnf182,4735
Rnf185,4736
Rnf207,4737
Rnf213,4738
Rnf24,4739
Rnf26,4740
Rnf38,4741
Rnf40,4742
Rnf43,4743
Rnf8,4744
Rnft2,4745
Rnh1,4746
Robo3,4747
Rock2,4748
Rora,4749
Rorb,4750
Rpa2,4751
Rpf1,4752
Rpgrip1,4753
Rpgrip1l,4754
Rph3al,4755
Rpl11,4756
Rpl14,4757
Rpl17,4758
Rpl23,4759
Rpl26-2,4760
Rpl27a,4761
Rpl36al,4762
Rpl8,4763
Rplp2,4764
Rps10,4765
Rps13,4766
Rps17,4767
Rps18,4768
Rps19bp1,4769
Rps2,4770
Rps27,4771
Rps27l,4772
Rps3a1,4773
Rps8,4774
Rpsa,4775
Rpusd1,4776
Rreb1,4777
Rrm2b,4778
Rsbn1,4779
Rsl1d1,4780
Rsph3a,4781
Rsph3b,4782
Rsu1,4783
Rtl6,4784
Rtn1,4785
Rtn2,4786
Rtn3,4787
Rtn4rl1,4788
Rtp3,4789
Rtp4,4790
Rundc3a,4791
Runx1,4792
Runx3,4793
Rusc2,4794
Rxra,4795
Ryk,4796
S100a1,4797
S1pr2,4798
S1pr4,4799
Sacm1l,4800
Sae1,4801
Sall2,4802
Sall4,4803
Samd10,4804
Samd11,4805
Samd14,4806
Samd15,4807
Samd8,4808
Samm50,4809
Sap18b,4810
Sap30bp,4811
Sarm1,4812
Sars,4813
Sbf2,4814
Sbk1,4815
Sbk2,4816
Sbno1,4817
Sbno2,4818
Scamp1,4819
Scamp2,4820
Scamp4,4821
Scamp5,4822
Scap,4823
Scarf2,4824
Scly,4825
Scml4,4826
Scn8a,4827
Scnm1,4828
Scrn2,4829
Scrn3,4830
Scrt2,4831
Scube1,4832
Scube2,4833
Scube3,4834
Scx,4835
Sdad1,4836
Sdc1,4837
Sdccag8,4838
Sdf2l1,4839
Sdf4,4840
Sdhb,4841
Sec14l1,4842
Sec14l2,4843
Sec14l4,4844
Sec22b,4845
Sec22c,4846
Sec24b,4847
Sec24d,4848
Secisbp2l,4849
Sectm1b,4850
Selenow,4851
Sema3b,4852
Sema4d,4853
Sema4f,4854
Sema5b,4855
Senp3,4856
Sephs2,4857
Sept1,4858
Sept11,4859
Sept2,4860
Sept3,4861
Sept9,4862
Serac1,4863
Serpinb5,4864
Serpind1,4865
Serpinf2,4866
Serpinh1,4867
Sertad1,4868
Sertad4,4869
Sertm1,4870
Sestd1,4871
Setd7,4872
Setx,4873
Sez6,4874
Sf3b2,4875
Sfn,4876
Sfr1,4877
Sfta2,4878
Sfxn1,4879
Sgca,4880
Sgcg,4881
Sgk2,4882
Sgk3,4883
Sgpl1,4884
Sgsh,4885
Sh2d3c,4886
Sh3d19,4887
Sh3glb1,4888
Sh3pxd2a,4889
Sh3pxd2b,4890
Sh3tc1,4891
Shbg,4892
Shc4,4893
She,4894
Shisa2,4895
Shisa4,4896
Shisa5,4897
Shmt1,4898
Shmt2,4899
Shoc2,4900
Shq1,4901
Shroom3,4902
Shtn1,4903
Sigirr,4904
Sil1,4905
Sin3a,4906
Sipa1,4907
Sipa1l2,4908
Sipa1l3,4909
Sirt3,4910
Sirt5,4911
Siva1,4912
Six3,4913
Skap1,4914
Skor1,4915
Slbp,4916
Slc10a7,4917
Slc11a1,4918
Slc11a2,4919
Slc12a4,4920
Slc12a5,4921
Slc12a8,4922
Slc13a2,4923
Slc16a3,4924
Slc16a6,4925
Slc16a9,4926
Slc17a9,4927
Slc1a1,4928
Slc1a2,4929
Slc1a5,4930
Slc20a1,4931
Slc20a2,4932
Slc23a1,4933
Slc24a1,4934
Slc25a10,4935
Slc25a15,4936
Slc25a19,4937
Slc25a22,4938
Slc25a35,4939
Slc25a36,4940
Slc25a39,4941
Slc25a42,4942
Slc25a44,4943
Slc25a45,4944
Slc25a51,4945
Slc26a1,4946
Slc26a10,4947
Slc26a11,4948
Slc29a1,4949
Slc29a2,4950
Slc2a1,4951
Slc2a10,4952
Slc2a4,4953
Slc2a8,4954
Slc30a5,4955
Slc31a2,4956
Slc35a4,4957
Slc35b1,4958
Slc35b2,4959
Slc35d2,4960
Slc35e2,4961
Slc35e4,4962
Slc35g1,4963
Slc36a4,4964
Slc37a1,4965
Slc37a4,4966
Slc38a10,4967
Slc39a1,4968
Slc39a11,4969
Slc39a13,4970
Slc39a4,4971
Slc44a5,4972
Slc45a3,4973
Slc47a1,4974
Slc5a4b,4975
Slc6a1,4976
Slc6a11,4977
Slc6a20a,4978
Slc6a6,4979
Slc6a9,4980
Slc7a5,4981
Slc7a7,4982
Slc7a8,4983
Slc8a2,4984
Slc9a1,4985
Slc9a8,4986
Slco1b2,4987
Slco1c1,4988
Slco2a1,4989
Slco2b1,4990
Slk,4991
Slurp1,4992
Slurp2,4993
Smad1,4994
Smad3,4995
Smad6,4996
Smad7,4997
Smagp,4998
Smarca2,4999
Smarca4,5000
Smarcb1,5001
Smarcd1,5002
Smarcd3,5003
Smdt1,5004
Smg6,5005
Smim24,5006
Smim3,5007
Smim5,5008
Smim6,5009
Smpd2,5010
Smpdl3b,5011
Smtn,5012
Smug1,5013
Snai3,5014
Snapc3,5015
Snapin,5016
Sncaip,5017
Sncb,5018
Snf8,5019
Snn,5020
Snrk,5021
Snrnp25,5022
Snrpb,5023
Snrpc,5024
Snrpd3,5025
Snta1,5026
Snx10,5027
Snx24,5028
Snx29,5029
Snx3,5030
Snx32,5031
Snx33,5032
Snx4,5033
Snx8,5034
Snx9,5035
Soat2,5036
Sobp,5037
Socs1,5038
Socs2,5039
Socs3,5040
Socs7,5041
Sorbs3,5042
Sorcs2,5043
Sox12,5044
Sox18,5045
Sox4,5046
Sox7,5047
Sox8,5048
Sp1,5049
Sp2,5050
Sp3,5051
Sp6,5052
Sp9,5053
Spa17,5054
Spaca4,5055
Spag6,5056
Spag7,5057
Spag8,5058
Spag9,5059
Spata1,5060
Spata13,5061
Spata2,5062
Spata24,5063
Spats1,5064
Spats2,5065
Spc24,5066
Spdya,5067
Spg20,5068
Spg21,5069
Spg7,5070
Spi1,5071
Spindoc,5072
Spink2,5073
Spint2,5074
Spire2,5075
Spon2,5076
Spr,5077
Spsb4,5078
Sptlc2,5079
Spx,5080
Sqle,5081
Src,5082
Srcin1,5083
Srd5a3,5084
Srebf2,5085
Srf,5086
Srgap1,5087
Srp68,5088
Srp72,5089
Srprb,5090
Srrm1,5091
Srrm4,5092
Srsf2,5093
Srsf3,5094
Srsf9,5095
Ss18l1,5096
Ss18l2,5097
Ssbp3,5098
Ssh2,5099
Ssh3,5100
Sspn,5101
St13,5102
St3gal4,5103
St5,5104
St6galnac2,5105
St6galnac4,5106
St7l,5107
St8sia1,5108
Stac2,5109
Stard10,5110
Stard3,5111
Stard5,5112
Stat3,5113
Stat5b,5114
Stat6,5115
Stbd1,5116
Stc2,5117
Stip1,5118
Stk11,5119
Stk35,5120
Stk36,5121
Stk38l,5122
Stmn1,5123
Stmn3,5124
Stn1,5125
Stom,5126
Stoml2,5127
Ston2,5128
Stox1,5129
Stox2,5130
Stra6,5131
Stra6l,5132
Strada,5133
Strip1,5134
Strip2,5135
Strn,5136
Strn4,5137
Stum,5138
Stx12,5139
Stx16,5140
Stx1a,5141
Stx1b,5142
Stx4a,5143
Stxbp2,5144
Stxbp3-1,5145
Styxl1,5146
Sulf2,5147
Sult4a1,5148
Sult5a1,5149
Sult6b1,5150
Sun1,5151
Supt4a,5152
Supv3l1,5153
Susd2,5154
Susd3,5155
Sv2a,5156
Swap70,5157
Swi5,5158
Syce2,5159
Syde2,5160
Syk,5161
Syn2,5162
Syne1,5163
Syne2,5164
Syngr1,5165
Syngr2,5166
Syngr3,5167
Synj2,5168
Synpo,5169
Synpo2,5170
Sypl2,5171
Syt11,5172
Syt13,5173
Syt6,5174
Syt8,5175
Tab1,5176
Tacc2,5177
Tacc3,5178
Taf11,5179
Taf13,5180
Taf1c,5181
Taf4,5182
Tagap,5183
Tagap1,5184
Tagln3,5185
